seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
0f4a7eac09f580255faedbb1da343681,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
0f4a7eac09f580255faedbb1da343681,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
0f4a7eac09f580255faedbb1da343681,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
0f4a7eac09f580255faedbb1da343681,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
0f4a7eac09f580255faedbb1da343681,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
0f4a7eac09f580255faedbb1da343681,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
0f4a7eac09f580255faedbb1da343681,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
0f4a7eac09f580255faedbb1da343681,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
0f4a7eac09f580255faedbb1da343681,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
0f4a7eac09f580255faedbb1da343681,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
0f4a7eac09f580255faedbb1da343681,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
0f4a7eac09f580255faedbb1da343681,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
0f4a7eac09f580255faedbb1da343681,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
0f4a7eac09f580255faedbb1da343681,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
0f4a7eac09f580255faedbb1da343681,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
f04944690d5cdfed3a6e59cfaa04ce13,5-10,0.0233469435401926,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
f04944690d5cdfed3a6e59cfaa04ce13,H,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
f04944690d5cdfed3a6e59cfaa04ce13,Ha,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
f04944690d5cdfed3a6e59cfaa04ce13,I,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
f04944690d5cdfed3a6e59cfaa04ce13,Ia,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
f04944690d5cdfed3a6e59cfaa04ce13,J,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
f04944690d5cdfed3a6e59cfaa04ce13,Ja,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
f04944690d5cdfed3a6e59cfaa04ce13,Jb,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
f04944690d5cdfed3a6e59cfaa04ce13,K,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
f04944690d5cdfed3a6e59cfaa04ce13,L,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
f04944690d5cdfed3a6e59cfaa04ce13,M,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
f04944690d5cdfed3a6e59cfaa04ce13,N,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
f04944690d5cdfed3a6e59cfaa04ce13,Na,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
f04944690d5cdfed3a6e59cfaa04ce13,P,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
f04944690d5cdfed3a6e59cfaa04ce13,Q,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
f04944690d5cdfed3a6e59cfaa04ce13,Qa,0.0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_112464,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
8d422552eb2392c7c2d4743727d1ff33,5-10,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
8d422552eb2392c7c2d4743727d1ff33,H,0.0057053405553435,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
8d422552eb2392c7c2d4743727d1ff33,Ha,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
8d422552eb2392c7c2d4743727d1ff33,I,0.0016167800209103,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
8d422552eb2392c7c2d4743727d1ff33,Ia,0.0138423631682401,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
8d422552eb2392c7c2d4743727d1ff33,J,0.0200223912375248,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
8d422552eb2392c7c2d4743727d1ff33,Ja,0.0620559123770517,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
8d422552eb2392c7c2d4743727d1ff33,Jb,0.0264585262600873,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
8d422552eb2392c7c2d4743727d1ff33,K,0.004674405404503,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
8d422552eb2392c7c2d4743727d1ff33,L,0.0049228281907051,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
8d422552eb2392c7c2d4743727d1ff33,M,0.007731392109631101,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
8d422552eb2392c7c2d4743727d1ff33,N,0.007368067956854101,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
8d422552eb2392c7c2d4743727d1ff33,Na,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
8d422552eb2392c7c2d4743727d1ff33,P,0.0042747492147127,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
8d422552eb2392c7c2d4743727d1ff33,Q,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
8d422552eb2392c7c2d4743727d1ff33,Qa,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Papillibacter,midas_s_68307,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
38e01c452b469921cbeedecef774390c,5-10,0.0013265308829654,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
38e01c452b469921cbeedecef774390c,H,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
38e01c452b469921cbeedecef774390c,Ha,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
38e01c452b469921cbeedecef774390c,I,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
38e01c452b469921cbeedecef774390c,Ia,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
38e01c452b469921cbeedecef774390c,J,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
38e01c452b469921cbeedecef774390c,Ja,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
38e01c452b469921cbeedecef774390c,Jb,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
38e01c452b469921cbeedecef774390c,K,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
38e01c452b469921cbeedecef774390c,L,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
38e01c452b469921cbeedecef774390c,M,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
38e01c452b469921cbeedecef774390c,N,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
38e01c452b469921cbeedecef774390c,Na,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
38e01c452b469921cbeedecef774390c,P,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
38e01c452b469921cbeedecef774390c,Q,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
38e01c452b469921cbeedecef774390c,Qa,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
7a7bc8160be971cd4073affbe56358c7,5-10,0.0021224494127447,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
7a7bc8160be971cd4073affbe56358c7,H,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
7a7bc8160be971cd4073affbe56358c7,Ha,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
7a7bc8160be971cd4073affbe56358c7,I,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
7a7bc8160be971cd4073affbe56358c7,Ia,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
7a7bc8160be971cd4073affbe56358c7,J,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
7a7bc8160be971cd4073affbe56358c7,Ja,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
7a7bc8160be971cd4073affbe56358c7,Jb,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
7a7bc8160be971cd4073affbe56358c7,K,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
7a7bc8160be971cd4073affbe56358c7,L,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
7a7bc8160be971cd4073affbe56358c7,M,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
7a7bc8160be971cd4073affbe56358c7,N,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
7a7bc8160be971cd4073affbe56358c7,Na,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
7a7bc8160be971cd4073affbe56358c7,P,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
7a7bc8160be971cd4073affbe56358c7,Q,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
7a7bc8160be971cd4073affbe56358c7,Qa,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_66174,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
8067fd3f7aedca5f755d76ba6d001ecc,5-10,0.0045102050020826,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
8067fd3f7aedca5f755d76ba6d001ecc,H,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
8067fd3f7aedca5f755d76ba6d001ecc,Ha,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
8067fd3f7aedca5f755d76ba6d001ecc,I,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
8067fd3f7aedca5f755d76ba6d001ecc,Ia,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
8067fd3f7aedca5f755d76ba6d001ecc,J,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
8067fd3f7aedca5f755d76ba6d001ecc,Ja,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
8067fd3f7aedca5f755d76ba6d001ecc,Jb,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
8067fd3f7aedca5f755d76ba6d001ecc,K,0.0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002,midas_s_5314,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
